ISBN,URL,Time per requests
9780330468466,https://www.booktopia.com.au/the-road-cormac-mccarthy/book/9780330468466.html,54.14952731132507
9780007287758,https://www.booktopia.com.au/the-painted-man-the-demon-cycle-book-1--peter-v-brett/ebook/9780007287758.html,56.617719650268555
9781310697883,https://www.booktopia.com.au/diary-of-the-heart-w-r-watkins/ebook/9781310697883.html,42.872161626815796
9780983720201,https://www.booktopia.com.au/the-look-of-love-bella-andre/ebook/9780983720201.html,61.03677248954773
9780544963429,https://www.booktopia.com.au/baby-led-feeding-jenna-helwig/ebook/9780544963429.html,48.59070134162903
9780544302341,https://www.booktopia.com.au/diabetic-living-diabetes-meals-by-the-plate-diabetic-living-editors/ebook/9780544302341.html,44.505040645599365
9780759518162,https://www.booktopia.com.au/damage-control-robert-dugoni/ebook/9780759518162.html,46.9133243560791
9780330523332,https://www.booktopia.com.au/total-control-david-baldacci/ebook/9780330523332.html,47.599597215652466
9781405517843,https://www.booktopia.com.au/shadow-spell-nora-roberts/ebook/9781405517843.html,44.660489082336426
9780768413793,https://www.booktopia.com.au/unlocking-destinies-from-the-courts-of-heaven-leader-s-guide-robert-henderson/book/9780768413793.html,44.61679410934448
9780748109531,https://www.booktopia.com.au/sleepyhead-mark-billingham/ebook/9780748109531.html,47.37494683265686
9780141959153,https://www.booktopia.com.au/captain-hornblower-r-n--c-s-forester/ebook/9780141959153.html,43.97309708595276
9780575097742,https://www.booktopia.com.au/the-final-empire-brandon-sanderson/ebook/9780575097742.html,45.20963978767395
9781408894811,https://www.booktopia.com.au/tenth-of-december-george-saunders/book/9781408894811.html,49.51163291931152
9780748129270,https://www.booktopia.com.au/the-dip-seth-godin/ebook/9780748129270.html,48.70567774772644
9781405930628,https://www.booktopia.com.au/liberation-square-gareth-rubin/ebook/9781405930628.html,47.82660937309265
9780964729292,https://www.booktopia.com.au/the-shack-william-p-young/ebook/9780964729292.html,52.74328684806824
9780748109784,https://www.booktopia.com.au/red-carpets-and-other-banana-skins-rupert-everett/ebook/9780748109784.html,48.71944713592529
9781306063791,https://www.booktopia.com.au/invasion-julian-stockwin/book/9781306063791.html,45.222153663635254
9780241410967,https://www.booktopia.com.au/it-s-not-ok-to-feel-blue-and-other-lies--scarlett-curtis/ebook/9780241410967.html,48.372822523117065
9780812984835,https://www.booktopia.com.au/decline-and-fall-of-the-roman-empire-edward-gibbon/ebook/9780812984835.html,47.92761993408203
9780743218306,https://www.booktopia.com.au/mornings-on-horseback-david-mccullough/ebook/9780743218306.html,50.00934886932373
